Location,Continent,Date,DailyCases,DaysSinceStart,DailySlope,MaxSlope
Spain,Europe,2021-10-24,0,641,32.038967191557674,3603.7743621248687
Spain,Europe,2021-10-25,4485,642,32.10723758482892,3603.7743621248687
Spain,Europe,2021-10-26,1926,643,32.17614939156726,3603.7743621248687
Spain,Europe,2021-10-27,2532,644,32.245711693740326,3603.7743621248687
Spain,Europe,2021-10-28,2212,645,32.315933745587934,3603.7743621248687
Spain,Europe,2021-10-29,2261,646,32.38682497772628,3603.7743621248687
Spain,Europe,2021-10-30,0,647,32.458395001369944,3603.7743621248687
Spain,Europe,2021-10-31,0,648,32.530653612675884,3603.7743621248687
Spain,Europe,2021-11-01,0,649,32.60361079721328,3603.7743621248687
Spain,Europe,2021-11-02,5820,650,32.67727673456375,3603.7743621248687
Spain,Europe,2021-11-03,2287,651,32.75166180305622,3603.7743621248687
Spain,Europe,2021-11-04,3291,652,32.826776584641244,3603.7743621248687
Spain,Europe,2021-11-05,3093,653,32.9026318699093,3603.7743621248687
Spain,Europe,2021-11-06,0,654,32.97923866325844,3603.7743621248687
Spain,Europe,2021-11-07,0,655,33.05660818821616,3603.7743621248687
Spain,Europe,2021-11-08,6417,656,33.13475189292107,3603.7743621248687
Spain,Europe,2021-11-09,0,657,33.21368145576994,3603.7743621248687
Spain,Europe,2021-11-10,6461,658,33.293408791235976,3603.7743621248687
Spain,Europe,2021-11-11,4286,659,33.373946055864444,3603.7743621248687
Spain,Europe,2021-11-12,4353,660,33.45530565445188,3603.7743621248687
Spain,Europe,2021-11-13,0,661,33.537500246415625,3603.7743621248687
Spain,Europe,2021-11-14,0,662,33.62054275236046,3603.7743621248687
Spain,Europe,2021-11-15,9798,663,33.70444636084946,3603.7743621248687
Spain,Europe,2021-11-16,4091,664,33.78922453538671,3603.7743621248687
Spain,Europe,2021-11-17,6667,665,33.874891021619355,3603.7743621248687
Spain,Europe,2021-11-18,6315,666,33.96145985476735,3603.7743621248687
Spain,Europe,2021-11-19,6636,667,34.0489453672892,3603.7743621248687
Spain,Europe,2021-11-20,0,668,34.13736219679247,3603.7743621248687
Spain,Europe,2021-11-21,0,669,34.22672529419837,3603.7743621248687
Spain,Europe,2021-11-22,15875,670,34.31704993216977,3603.7743621248687
Spain,Europe,2021-11-23,6777,671,34.40835171381288,3603.7743621248687
Spain,Europe,2021-11-24,8527,672,34.50064658166272,3603.7743621248687
Spain,Europe,2021-11-25,9258,673,34.59395082696358,3603.7743621248687
Spain,Europe,2021-11-26,9912,674,34.68828109925542,3603.7743621248687
Spain,Europe,2021-11-27,0,675,34.7836544162785,3603.7743621248687
Spain,Europe,2021-11-28,0,676,34.880088174208204,3603.7743621248687
Spain,Europe,2021-11-29,22911,677,34.97760015823329,3603.7743621248687
Spain,Europe,2021-11-30,10261,678,35.07620855349091,3603.7743621248687
Spain,Europe,2021-12-01,10536,679,35.175931956372565,3603.7743621248687
Spain,Europe,2021-12-02,14500,680,35.27678938621584,3603.7743621248687
Spain,Europe,2021-12-03,13738,681,35.37880029739714,3603.7743621248687
Spain,Europe,2021-12-04,0,682,35.481984591841886,3603.7743621248687
Spain,Europe,2021-12-05,0,683,35.58636263196877,3603.7743621248687
Spain,Europe,2021-12-06,0,684,35.69195525408596,3603.7743621248687
Spain,Europe,2021-12-07,43808,685,35.79878378225765,3603.7743621248687
Spain,Europe,2021-12-08,0,686,35.90687004266042,3603.7743621248687
Spain,Europe,2021-12-09,26412,687,36.016236378449626,3603.7743621248687
Spain,Europe,2021-12-10,17095,688,36.12690566515714,3603.7743621248687
Spain,Europe,2021-12-11,-83,689,36.23890132664272,3603.7743621248687
Spain,Europe,2021-12-12,0,690,36.35224735162241,3603.7743621248687
Spain,Europe,2021-12-13,49802,691,36.466968310798336,3603.7743621248687
Spain,Europe,2021-12-14,26136,692,36.58308937461578,3603.7743621248687
Spain,Europe,2021-12-15,27140,693,36.700636331674325,3603.7743621248687
Spain,Europe,2021-12-16,28900,694,36.81963560782143,3603.7743621248687
Spain,Europe,2021-12-17,33359,695,36.940114285958195,3603.7743621248687
Spain,Europe,2021-12-18,0,696,37.06210012658828,3603.7743621248687
Spain,Europe,2021-12-19,0,697,37.185621589143,3603.7743621248687
Spain,Europe,2021-12-20,79704,698,37.310707854116814,3603.7743621248687
Spain,Europe,2021-12-21,49823,699,37.437388846049444,3603.7743621248687
Spain,Europe,2021-12-22,60041,700,37.565695257392626,3603.7743621248687
Spain,Europe,2021-12-23,72912,701,37.69565857330147,3603.7743621248687
Spain,Europe,2021-12-24,0,702,37.82731109739254,3603.7743621248687
Spain,Europe,2021-12-25,0,703,37.96068597851285,3603.7743621248687
Spain,Europe,2021-12-26,0,704,38.095817238566404,3603.7743621248687
Spain,Europe,2021-12-27,214619,705,38.23273980144736,3603.7743621248687
Spain,Europe,2021-12-28,99671,706,38.37148952313148,3603.7743621248687
Spain,Europe,2021-12-29,100760,707,38.512103222980315,3603.7743621248687
Spain,Europe,2021-12-30,161688,708,38.6546187163156,3603.7743621248687
Spain,Europe,2021-12-31,0,709,38.799074848324295,3603.7743621248687
Spain,Europe,2022-01-01,0,710,38.94551152935819,3603.7743621248687
Spain,Europe,2022-01-02,0,711,39.09396977169552,3603.7743621248687
Spain,Europe,2022-01-03,372766,712,39.24449172783551,3603.7743621248687
Spain,Europe,2022-01-04,117775,713,39.39712073040123,3603.7743621248687
Spain,Europe,2022-01-05,137180,714,39.551901333729866,3603.7743621248687
Spain,Europe,2022-01-06,0,715,39.70887935723443,3603.7743621248687
Spain,Europe,2022-01-07,242440,716,39.868101930625464,3603.7743621248687
Spain,Europe,2022-01-08,0,717,40.02961754108654,3603.7743621248687
Spain,Europe,2022-01-09,0,718,40.19347608250268,3603.7743621248687
Spain,Europe,2022-01-10,292394,719,40.3597289068468,3603.7743621248687
Spain,Europe,2022-01-11,134942,720,40.528428877835246,3603.7743621248687
Spain,Europe,2022-01-12,179125,721,40.69963042697027,3603.7743621248687
Spain,Europe,2022-01-13,159161,722,40.8733896120942,3603.7743621248687
Spain,Europe,2022-01-14,162508,723,41.0497641785876,3603.7743621248687
Spain,Europe,2022-01-15,0,724,41.22881362335187,3603.7743621248687
Spain,Europe,2022-01-16,0,725,41.41059926172512,3603.7743621248687
Spain,Europe,2022-01-17,331467,726,41.59518429748944,3603.7743621248687
Spain,Europe,2022-01-18,94472,727,41.78263389613752,3603.7743621248687
Spain,Europe,2022-01-19,157941,728,41.973015261576904,3603.7743621248687
Spain,Europe,2022-01-20,157447,729,42.16639771646181,3603.7743621248687
Spain,Europe,2022-01-21,141095,730,42.36285278635388,3603.7743621248687
Spain,Europe,2022-01-22,0,731,42.56245428792689,3603.7743621248687
Spain,Europe,2022-01-23,0,732,42.76527842144359,3603.7743621248687
Spain,Europe,2022-01-24,305432,733,42.97140386774828,3603.7743621248687
Spain,Europe,2022-01-25,114877,734,43.1809118900344,3603.7743621248687
Spain,Europe,2022-01-26,133553,735,43.393886440663664,3603.7743621248687
Spain,Europe,2022-01-27,130888,736,43.61041427333173,3603.7743621248687
Spain,Europe,2022-01-28,118922,737,43.830585060895224,3603.7743621248687
Spain,Europe,2022-01-29,0,738,44.05449151919639,3603.7743621248687
Spain,Europe,2022-01-30,0,739,44.28222953724441,3603.7743621248687
Spain,Europe,2022-01-31,182123,740,44.513898314137634,3603.7743621248687
Spain,Europe,2022-02-01,77873,741,44.74960050313727,3603.7743621248687
Spain,Europe,2022-02-02,86222,742,44.98944236333232,3603.7743621248687
Spain,Europe,2022-02-03,74368,743,45.23353391936634,3603.7743621248687
Spain,Europe,2022-02-04,0,744,45.481989129730664,3603.7743621248687
Spain,Europe,2022-02-05,0,745,45.73492606416482,3603.7743621248687
Spain,Europe,2022-02-06,0,746,45.992467090744256,3603.7743621248687
Spain,Europe,2022-02-07,195755,747,46.254739073278444,3603.7743621248687
Spain,Europe,2022-02-08,43831,748,46.52187357968819,3603.7743621248687
Spain,Europe,2022-02-09,62839,749,46.794007102081345,3603.7743621248687
Spain,Europe,2022-02-10,53055,750,47.07128128930039,3603.7743621248687
Spain,Europe,2022-02-11,49004,751,47.35384319277426,3603.7743621248687
Spain,Europe,2022-02-12,0,752,47.64184552657108,3603.7743621248687
Spain,Europe,2022-02-13,0,753,47.93544694261802,3603.7743621248687
Spain,Europe,2022-02-14,68706,754,48.23481232213038,3603.7743621248687
Spain,Europe,2022-02-15,34380,755,48.54011308437486,3603.7743621248687
Spain,Europe,2022-02-16,37108,756,48.85152751398181,3603.7743621248687
Spain,Europe,2022-02-17,34213,757,49.169241108119664,3603.7743621248687
Spain,Europe,2022-02-18,30615,758,49.493446944952204,3603.7743621248687
Spain,Europe,2022-02-19,0,759,49.82434607491637,3603.7743621248687
Spain,Europe,2022-02-20,0,760,50.162147936486924,3603.7743621248687
Spain,Europe,2022-02-21,48778,761,50.5070707982345,3603.7743621248687
Spain,Europe,2022-02-22,22193,762,50.85934222913783,3603.7743621248687
Spain,Europe,2022-02-23,33912,763,51.21919959927954,3603.7743621248687
Spain,Europe,2022-02-24,35892,764,51.586890613240485,3603.7743621248687
Spain,Europe,2022-02-25,27527,765,51.962673878711435,3603.7743621248687
Spain,Europe,2022-02-26,0,766,52.346819513064965,3603.7743621248687
Spain,Europe,2022-02-27,0,767,52.739609790877424,3603.7743621248687
Spain,Europe,2022-02-28,0,768,53.14133983566301,3603.7743621248687
Spain,Europe,2022-03-01,58561,769,53.552318359382404,3603.7743621248687
Spain,Europe,2022-03-02,18803,770,53.97286845362017,3603.7743621248687
Spain,Europe,2022-03-03,23140,771,54.403328436692405,3603.7743621248687
Spain,Europe,2022-03-04,22400,772,54.84405276135229,3603.7743621248687
Spain,Europe,2022-03-05,0,773,55.295412988212085,3603.7743621248687
Spain,Europe,2022-03-06,0,774,55.75779883049997,3603.7743621248687
Spain,Europe,2022-03-07,35997,775,56.23161927632606,3603.7743621248687
Spain,Europe,2022-03-08,23149,776,56.71730379525024,3603.7743621248687
Spain,Europe,2022-03-09,21936,777,57.215303636633536,3603.7743621248687
Spain,Europe,2022-03-10,22615,778,57.72609322802313,3603.7743621248687
Spain,Europe,2022-03-11,19849,779,58.25017168267991,3603.7743621248687
Spain,Europe,2022-03-12,0,780,58.78806442631764,3603.7743621248687
Spain,Europe,2022-03-13,0,781,59.34032495419879,3603.7743621248687
Spain,Europe,2022-03-14,0,782,59.90753673093908,3603.7743621248687
Spain,Europe,2022-03-15,36066,783,60.49031524672838,3603.7743621248687
Spain,Europe,2022-03-16,0,784,61.08931024520188,3603.7743621248687
Spain,Europe,2022-03-17,0,785,61.70520813991447,3603.7743621248687
Spain,Europe,2022-03-18,64597,786,62.33873463831253,3603.7743621248687
Spain,Europe,2022-03-19,0,787,62.99065759429183,3603.7743621248687
Spain,Europe,2022-03-20,0,788,63.661790112915895,3603.7743621248687
Spain,Europe,2022-03-21,0,789,64.35299393368912,3603.7743621248687
Spain,Europe,2022-03-22,54147,790,65.06518312198469,3603.7743621248687
Spain,Europe,2022-03-23,0,791,65.79932810187701,3603.7743621248687
Spain,Europe,2022-03-24,0,792,66.55646006779307,3603.7743621248687
Spain,Europe,2022-03-25,72892,793,67.33767581715743,3603.7743621248687
Spain,Europe,2022-03-26,0,794,68.14414305165872,3603.7743621248687
Spain,Europe,2022-03-27,0,795,68.977106201024,3603.7743621248687
Spain,Europe,2022-03-28,0,796,69.83789283038841,3603.7743621248687
Spain,Europe,2022-03-29,56633,797,70.72792070064658,3603.7743621248687
Spain,Europe,2022-03-30,0,798,71.648705560765,3603.7743621248687
Spain,Europe,2022-03-31,0,799,72.6018697621429,3603.7743621248687
Spain,Europe,2022-04-01,43265,800,73.58915179800783,3603.7743621248687
Spain,Europe,2022-04-02,0,801,74.61241688584624,3603.7743621248687
Spain,Europe,2022-04-03,0,802,75.67366872839143,3603.7743621248687
Spain,Europe,2022-04-04,0,803,76.77506260919574,3603.7743621248687
Spain,Europe,2022-04-05,27079,804,77.91892000287633,3603.7743621248687
Spain,Europe,2022-04-06,0,805,79.10774490844194,3603.7743621248687
Spain,Europe,2022-04-07,0,806,80.34424214753773,3603.7743621248687
Spain,Europe,2022-04-08,48834,807,81.63133790902957,3603.7743621248687
Spain,Europe,2022-04-09,0,808,82.97220286837519,3603.7743621248687
Spain,Europe,2022-04-10,0,809,84.37027826628535,3603.7743621248687
Spain,Europe,2022-04-11,0,810,85.82930539823019,3603.7743621248687
Spain,Europe,2022-04-12,34727,811,87.3533590468466,3603.7743621248687
Spain,Europe,2022-04-13,0,812,88.94688548631603,3603.7743621248687
Spain,Europe,2022-04-14,0,813,90.61474580515929,3603.7743621248687
Spain,Europe,2022-04-15,0,814,92.36226543650112,3603.7743621248687
Spain,Europe,2022-04-16,0,815,94.1952909588614,3603.7743621248687
Spain,Europe,2022-04-17,0,816,96.12025544380906,3603.7743621248687
Spain,Europe,2022-04-18,0,817,98.14425388947012,3603.7743621248687
Spain,Europe,2022-04-19,74679,818,100.27513060395019,3603.7743621248687
Spain,Europe,2022-04-20,0,819,102.52158080713974,3603.7743621248687
Spain,Europe,2022-04-21,0,820,104.89326922523374,3603.7743621248687
Spain,Europe,2022-04-22,49143,821,107.40096908870527,3603.7743621248687
Spain,Europe,2022-04-23,0,822,110.05672574996585,3603.7743621248687
Spain,Europe,2022-04-24,0,823,112.87405016295317,3603.7743621248687
Spain,Europe,2022-04-25,0,824,115.86814878259332,3603.7743621248687
Spain,Europe,2022-04-26,47421,825,119.05619814131916,3603.7743621248687
Spain,Europe,2022-04-27,0,826,122.45767457096636,3603.7743621248687
Spain,Europe,2022-04-28,0,827,126.09475243869976,3603.7743621248687
Spain,Europe,2022-04-29,62695,828,129.9927881023879,3603.7743621248687
Spain,Europe,2022-04-30,0,829,134.18091191248868,3603.7743621248687
Spain,Europe,2022-05-01,0,830,138.69275749060517,3603.7743621248687
Spain,Europe,2022-05-02,0,831,143.56736691558723,3603.7743621248687
Spain,Europe,2022-05-03,57329,832,148.85032339252092,3603.7743621248687
Spain,Europe,2022-05-04,0,833,154.5951810173546,3603.7743621248687
Spain,Europe,2022-05-05,0,834,160.86528670847935,3603.7743621248687
Spain,Europe,2022-05-06,55578,835,167.73612581138292,3603.7743621248687
Spain,Europe,2022-05-07,0,836,175.29837581621697,3603.7743621248687
Spain,Europe,2022-05-08,0,837,183.66193080197084,3603.7743621248687
Spain,Europe,2022-05-09,49829,838,192.96127675542854,3603.7743621248687
Spain,Europe,2022-05-10,0,839,203.3627781332308,3603.7743621248687
Spain,Europe,2022-05-11,0,840,215.0747184286202,3603.7743621248687
Spain,Europe,2022-05-12,0,841,228.36139075937191,3603.7743621248687
Spain,Europe,2022-05-13,68234,842,243.56328175500929,3603.7743621248687
Spain,Europe,2022-05-14,0,843,261.12666164728023,3603.7743621248687
Spain,Europe,2022-05-15,0,844,281.6481253498143,3603.7743621248687
Spain,Europe,2022-05-16,0,845,305.9437082974117,3603.7743621248687
Spain,Europe,2022-05-17,52112,846,335.1599974172534,3603.7743621248687
Spain,Europe,2022-05-18,0,847,370.96036076549285,3603.7743621248687
Spain,Europe,2022-05-19,0,848,415.8530693677866,3603.7743621248687
Spain,Europe,2022-05-20,0,849,473.8057867747454,3603.7743621248687
Spain,Europe,2022-05-21,55572,850,551.4876399497168,3603.7743621248687
Spain,Europe,2022-05-22,0,851,661.0400442522238,3603.7743621248687
Spain,Europe,2022-05-23,0,852,827.1380197838315,3603.7743621248687
Spain,Europe,2022-05-24,3267,853,1108.789009195702,3603.7743621248687
Spain,Europe,2022-05-25,0,854,1690.8940185917577,3603.7743621248687
Spain,Europe,2022-05-26,42272,855,3603.7743621248687,3603.7743621248687
Spain,Europe,2022-05-27,45919,856,-25049.300434014458,3603.7743621248687
Spain,Europe,2022-05-28,0,857,-2771.0054058221153,3603.7743621248687
Spain,Europe,2022-05-29,0,858,-1458.898243947525,3603.7743621248687
Spain,Europe,2022-05-30,0,859,-986.4955674064843,3603.7743621248687
Spain,Europe,2022-05-31,0,860,-743.1275006461094,3603.7743621248687
Spain,Europe,2022-06-01,33992,861,-594.729296843203,3603.7743621248687
Spain,Europe,2022-06-02,0,862,-494.78635106968227,3603.7743621248687
Spain,Europe,2022-06-03,42989,863,-422.8969193422883,3603.7743621248687
Spain,Europe,2022-06-04,0,864,-368.7029903076763,3603.7743621248687
Spain,Europe,2022-06-05,0,865,-326.38696908027634,3603.7743621248687
Spain,Europe,2022-06-06,0,866,-292.4295326129566,3603.7743621248687
Spain,Europe,2022-06-07,33293,867,-264.576713771051,3603.7743621248687
Spain,Europe,2022-06-08,0,868,-241.31811214229447,3603.7743621248687
Spain,Europe,2022-06-09,0,869,-221.60363406538406,3603.7743621248687
Spain,Europe,2022-06-10,42456,870,-204.6805540802905,3603.7743621248687
Spain,Europe,2022-06-11,0,871,-189.99521245727783,3603.7743621248687
Spain,Europe,2022-06-12,0,872,-177.13129001727467,3603.7743621248687
Spain,Europe,2022-06-13,0,873,-165.76970908530384,3603.7743621248687
Spain,Europe,2022-06-14,36133,874,-155.66180849086217,3603.7743621248687
Spain,Europe,2022-06-15,0,875,-146.61093418224002,3603.7743621248687
Spain,Europe,2022-06-16,0,876,-138.45951830858507,3603.7743621248687
Spain,Europe,2022-06-17,48272,877,-131.07982811997093,3603.7743621248687
Spain,Europe,2022-06-18,0,878,-124.36722362171928,3603.7743621248687
Spain,Europe,2022-06-19,0,879,-118.2351645816726,3603.7743621248687
Spain,Europe,2022-06-20,0,880,-112.61145930959412,3603.7743621248687
Spain,Europe,2022-06-21,50235,881,-107.4354092445909,3603.7743621248687
Spain,Europe,2022-06-22,0,882,-102.65560932695207,3603.7743621248687
Spain,Europe,2022-06-23,0,883,-98.22823492073788,3603.7743621248687
Spain,Europe,2022-06-24,68186,884,-94.11569419075059,3603.7743621248687
Spain,Europe,2022-06-25,0,885,-90.28555809985275,3603.7743621248687
Spain,Europe,2022-06-26,0,886,-86.70970351769165,3603.7743621248687
Spain,Europe,2022-06-27,0,887,-83.36362151241329,3603.7743621248687
Spain,Europe,2022-06-28,52218,888,-80.22585483236887,3603.7743621248687
Spain,Europe,2022-06-29,0,889,-77.27753727742257,3603.7743621248687
Spain,Europe,2022-06-30,0,890,-74.50201405953004,3603.7743621248687
Spain,Europe,2022-07-01,84146,891,-71.88452701245234,3603.7743621248687
Spain,Europe,2022-07-02,0,892,-69.41195208474015,3603.7743621248687
Spain,Europe,2022-07-03,0,893,-67.0725792579067,3603.7743621248687
Spain,Europe,2022-07-04,0,894,-64.85592710028016,3603.7743621248687
Spain,Europe,2022-07-05,71818,895,-62.75258575976252,3603.7743621248687
Spain,Europe,2022-07-06,0,896,-60.754083434210806,3603.7743621248687
Spain,Europe,2022-07-07,0,897,-58.85277232326542,3603.7743621248687
Spain,Europe,2022-07-08,83613,898,-57.04173082436521,3603.7743621248687
Spain,Europe,2022-07-09,0,899,-55.31467933622168,3603.7743621248687
Spain,Europe,2022-07-10,0,900,-53.665907511069996,3603.7743621248687
Spain,Europe,2022-07-11,0,901,-52.09021117971571,3603.7743621248687
Spain,Europe,2022-07-12,59226,902,-50.58283748142424,3603.7743621248687
Spain,Europe,2022-07-13,0,903,-49.139436979900935,3603.7743621248687
Spain,Europe,2022-07-14,0,904,-47.75602174920644,3603.7743621248687
Spain,Europe,2022-07-15,57635,905,-46.428928578932556,3603.7743621248687
Spain,Europe,2022-07-16,0,906,-45.154786583731585,3603.7743621248687
Spain,Europe,2022-07-17,0,907,-43.93048861416016,3603.7743621248687
Spain,Europe,2022-07-18,0,908,-42.75316595835077,3603.7743621248687
Spain,Europe,2022-07-19,41683,909,-41.62016590089751,3603.7743621248687
Spain,Europe,2022-07-20,0,910,-40.52903176943281,3603.7743621248687
Spain,Europe,2022-07-21,0,911,-39.47748515299891,3603.7743621248687
Spain,Europe,2022-07-22,72704,912,-38.46341002134506,3603.7743621248687
Spain,Europe,2022-07-23,0,913,-37.48483851221504,3603.7743621248687
Spain,Europe,2022-07-24,0,914,-36.539938185749186,3603.7743621248687
Spain,Europe,2022-07-25,0,915,-35.62700057230507,3603.7743621248687
Spain,Europe,2022-07-26,-1635,916,-34.744430863112036,3603.7743621248687
Spain,Europe,2022-07-27,0,917,-33.89073861288337,3603.7743621248687
Spain,Europe,2022-07-28,0,918,-33.0645293403629,3603.7743621248687
Spain,Europe,2022-07-29,23351,919,-32.264496927233445,3603.7743621248687
Spain,Europe,2022-07-30,0,920,-31.48941672823664,3603.7743621248687
Spain,Europe,2022-07-31,0,921,-30.738139316059463,3603.7743621248687
Spain,Europe,2022-08-01,0,922,-30.009584793791017,3603.7743621248687
Spain,Europe,2022-08-02,19417,923,-29.302737615761863,3603.7743621248687
Spain,Europe,2022-08-03,0,924,-28.6166418645285,3603.7743621248687
Spain,Europe,2022-08-04,0,925,-27.950396937811195,3603.7743621248687
Spain,Europe,2022-08-05,20188,926,-27.303153604463038,3603.7743621248687
Spain,Europe,2022-08-06,0,927,-26.674110393150805,3603.7743621248687
Spain,Europe,2022-08-07,0,928,-26.062510281456895,3603.7743621248687
Spain,Europe,2022-08-08,0,929,-25.467637656644033,3603.7743621248687
Spain,Europe,2022-08-09,14373,930,-24.88881552242839,3603.7743621248687
Spain,Europe,2022-08-10,0,931,-24.325402928838546,3603.7743621248687
Spain,Europe,2022-08-11,0,932,-23.77679260464671,3603.7743621248687
Spain,Europe,2022-08-12,13582,933,-23.242408773986412,3603.7743621248687
Spain,Europe,2022-08-13,0,934,-22.721705140653626,3603.7743621248687
Spain,Europe,2022-08-14,0,935,-22.21416302525675,3603.7743621248687
Spain,Europe,2022-08-15,0,936,-21.719289641862122,3603.7743621248687
Spain,Europe,2022-08-16,12162,937,-21.236616502098446,3603.7743621248687
Spain,Europe,2022-08-17,0,938,-20.76569793585611,3603.7743621248687
Spain,Europe,2022-08-18,0,939,-20.306109718762865,3603.7743621248687
Spain,Europe,2022-08-19,8463,940,-19.857447797551114,3603.7743621248687
Spain,Europe,2022-08-20,0,941,-19.419327105266966,3603.7743621248687
Spain,Europe,2022-08-21,0,942,-18.991380459019013,3603.7743621248687
Spain,Europe,2022-08-22,0,943,-18.573257533635196,3603.7743621248687
Spain,Europe,2022-08-23,9020,944,-18.164623905198255,3603.7743621248687
Spain,Europe,2022-08-24,0,945,-17.76516015897135,3603.7743621248687
Spain,Europe,2022-08-25,0,946,-17.374561056712754,3603.7743621248687
Spain,Europe,2022-08-26,9192,947,-16.992534758817413,3603.7743621248687
Spain,Europe,2022-08-27,0,948,-16.618802097119527,3603.7743621248687
Spain,Europe,2022-08-28,0,949,-16.253095894548014,3603.7743621248687
Spain,Europe,2022-08-29,0,950,-15.895160328150464,3603.7743621248687
Spain,Europe,2022-08-30,9554,951,-15.544750332294257,3603.7743621248687
Spain,Europe,2022-08-31,0,952,-15.201631039119015,3603.7743621248687
Spain,Europe,2022-09-01,0,953,-14.865577253555646,3603.7743621248687
Spain,Europe,2022-09-02,9489,954,-14.53637296044609,3603.7743621248687
Spain,Europe,2022-09-03,0,955,-14.213810861496876,3603.7743621248687
Spain,Europe,2022-09-04,0,956,-13.89769193998071,3603.7743621248687
Spain,Europe,2022-09-05,0,957,-13.58782505126541,3603.7743621248687
Spain,Europe,2022-09-06,6345,958,-13.28402653739982,3603.7743621248687
Spain,Europe,2022-09-07,358,959,-12.986119864123795,3603.7743621248687
Spain,Europe,2022-09-08,0,960,-12.693935278794743,3603.7743621248687
Spain,Europe,2022-09-09,8925,961,-12.407309487837948,3603.7743621248687
Spain,Europe,2022-09-10,0,962,-12.126085352432883,3603.7743621248687
Spain,Europe,2022-09-11,0,963,-11.850111601243917,3603.7743621248687
Spain,Europe,2022-09-12,0,964,-11.579242559091943,3603.7743621248687
Spain,Europe,2022-09-13,6469,965,-11.313337890544386,3603.7743621248687
Spain,Europe,2022-09-14,0,966,-11.052262357475305,3603.7743621248687
Spain,Europe,2022-09-15,0,967,-10.795885589715615,3603.7743621248687
Spain,Europe,2022-09-16,10760,968,-10.544081867976166,3603.7743621248687
Spain,Europe,2022-09-17,0,969,-10.29672991828429,3603.7743621248687
Spain,Europe,2022-09-18,0,970,-10.053712717227612,3603.7743621248687
Spain,Europe,2022-09-19,0,971,-9.814917307347994,3603.7743621248687
Spain,Europe,2022-09-20,8320,972,-9.580234622073796,3603.7743621248687
Spain,Europe,2022-09-21,0,973,-9.349559319620358,3603.7743621248687
Spain,Europe,2022-09-22,0,974,-9.122789625327284,3603.7743621248687
Spain,Europe,2022-09-23,10306,975,-8.899827181936738,3603.7743621248687
Spain,Europe,2022-09-24,0,976,-8.680576907350046,3603.7743621248687
Spain,Europe,2022-09-25,0,977,-8.464946859430388,3603.7743621248687
Spain,Europe,2022-09-26,0,978,-8.252848107447718,3603.7743621248687
Spain,Europe,2022-09-27,8761,979,-8.044194609788313,3603.7743621248687
Spain,Europe,2022-09-28,0,980,-7.838903097575598,3603.7743621248687
Spain,Europe,2022-09-29,0,981,-7.636892963871622,3603.7743621248687
Spain,Europe,2022-09-30,10721,982,-7.4380861581493924,3603.7743621248687
Spain,Europe,2022-10-01,0,983,-7.242407085745867,3603.7743621248687
Spain,Europe,2022-10-02,0,984,-7.049782512023487,3603.7743621248687
Spain,Europe,2022-10-03,0,985,-6.860141470984986,3603.7743621248687
Spain,Europe,2022-10-04,8114,986,-6.6734151781019255,3603.7743621248687
Spain,Europe,2022-10-05,0,987,-6.489536947132,3603.7743621248687
Spain,Europe,2022-10-06,0,988,-6.308442110713798,3603.7743621248687
Spain,Europe,2022-10-07,10843,989,-6.13006794454038,3603.7743621248687
Spain,Europe,2022-10-08,0,990,-5.954353594924907,3603.7743621248687
Spain,Europe,2022-10-09,0,991,-5.781240009582585,3603.7743621248687
Spain,Europe,2022-10-10,0,992,-5.610669871463551,3603.7743621248687
Spain,Europe,2022-10-11,0,993,-5.442587535480927,3603.7743621248687
Spain,Europe,2022-10-12,0,994,-5.2769389679873555,3603.7743621248687
Spain,Europe,2022-10-13,0,995,-5.11367168886169,3603.7743621248687
Spain,Europe,2022-10-14,20652,996,-4.952734716075478,3603.7743621248687
Spain,Europe,2022-10-15,0,997,-4.794078512616223,3603.7743621248687
Spain,Europe,2022-10-16,0,998,-4.637654935651347,3603.7743621248687
Spain,Europe,2022-10-17,0,999,-4.483417187823275,3603.7743621248687
Spain,Europe,2022-10-18,0,1000,-4.331319770572122,3603.7743621248687
Spain,Europe,2022-10-19,0,1001,-4.181318439388192,3603.7743621248687
Spain,Europe,2022-10-20,0,1002,-4.033370160901839,3603.7743621248687
Spain,Europe,2022-10-21,23793,1003,-3.8874330717232786,3603.7743621248687
Spain,Europe,2022-10-22,0,1004,-3.743466438949633,3603.7743621248687
Spain,Europe,2022-10-23,0,1005,-3.6014306222609744,3603.7743621248687
Spain,Europe,2022-10-24,1629,1006,-3.4612870375312568,3603.7743621248687
Spain,Europe,2022-10-25,0,1007,-3.3229981218839724,3603.7743621248687
Spain,Europe,2022-10-26,0,1008,-3.186527300126057,3603.7743621248687
Spain,Europe,2022-10-27,0,1009,-3.0518389524970377,3603.7743621248687
Spain,Europe,2022-10-28,23753,1010,-2.9188983836736857,3603.7743621248687
Spain,Europe,2022-10-29,0,1011,-2.7876717929735197,3603.7743621248687
Spain,Europe,2022-10-30,0,1012,-2.658126245703413,3603.7743621248687
Spain,Europe,2022-10-31,0,1013,-2.5302296456022813,3603.7743621248687
Spain,Europe,2022-11-01,0,1014,-2.403950708329428,3603.7743621248687
Spain,Europe,2022-11-02,0,1015,-2.2792589359525373,3603.7743621248687
Spain,Europe,2022-11-03,0,1016,-2.156124592391623,3603.7743621248687
Spain,Europe,2022-11-04,17875,1017,-2.0345186797773978,3603.7743621248687
Spain,Europe,2022-11-05,0,1018,-1.914412915684581,3603.7743621248687
